id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2294831,A Bittersweet Victory: Public School Desegregation in Memphis,The Journal of Negro Education,1986,10.2307/2294831,article,research-article,jstor,,1986-10-01,4,55,http://www.jstor.org/stable/2294831,Roger Biles,Journal of Negro Education,eng,470,483,,busing; memphis; desegregation; schools; negro education; school desegregation; quotation; henry loeb; integration; students,5965,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034588,"Recent Developments, Current Status, and Enduring Legacy of ""The Journal of Negro Education""",The Journal of Negro Education,2007,10.2307/40034588,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034588,Frederick D. Harper,Journal of Negro Education,eng,464,477,,negro education; jne staff; special issue; bunche; thompson lecture; articles; editorial board; lecture colloquium; issues; howard university,8077,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668097,Front Matter,The Journal of Negro Education,1999,10.2307/2668097,article,misc,jstor,,1999-07-01,3,68,http://www.jstor.org/stable/2668097,,Journal of Negro Education,eng,,,,negro education; howard university; howard; teachers; education howard; black people; joan wilson; editorial advisory; cumulative index; education howard university,1596,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034539,Bridging the Gap in Early Library Education History for African Americans: The Negro Teacher-Librarian Training Program (1936-1939),The Journal of Negro Education,2005,10.2307/40034539,article,research-article,jstor,,2005-04-01,2,74,http://www.jstor.org/stable/40034539,Allison M. Sutton,Journal of Negro Education,eng,138,150,,library; librarians; librarianship; african; education; hostetter personal; american librarians; training; school; negro education,8388,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0249,Postsecondary Underrepresented Minority STEM Students’ Perceptions of Their Science Identity,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.3.0249,article,research-article,jstor,,2019-07-01,3,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0249,Schetema Nealy; MaryKay Orgill,Journal of Negro Education,eng,249,268,,urm stem; science identity; stem students; urm stem students; scientist; urm students; science affinity; affinity practices; scientists; scientific,11364,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341093,Lessons Learned: The Role of the Classics at Black Colleges and Universities,The Journal of Negro Education,2010,10.2307/41341093,article,research-article,jstor,,2010-10-01,4,79,http://www.jstor.org/stable/41341093,Kenneth W. Goings; Eugene M. O'Connor,Journal of Negro Education,eng,521,531,,african; americans; black colleges; education; classics; negro education; colleges and universities; universities; industrial; slaves,7095,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129616,"Collegiate Desegregation as Progenitor and Progeny of Brown v. Board of Education: The Forgotten Role of Postsecondary Litigation, 1908-1990",The Journal of Negro Education,2004,10.2307/4129616,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129616,M. Christopher Brown <suffix>II</suffix>,Journal of Negro Education,eng,341,349,,education; desegregation; higher; colleges; negro education; ruling; segregated; berea college; plessy; states,5456,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966814,Three American Minorities,The Journal of Negro Education,1972,10.2307/2966814,article,book-review,jstor,,1972-04-01,2,41,http://www.jstor.org/stable/2966814,Faustine C. Jones; John R. Howard,Journal of Negro Education,eng,179,180,,puerto ricans; awakening minorities; indians mexican; indians; american indians; indians mexican americans; american indians mexican; americans; introductory essay; groups,898,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967194,Permissive Social and Educational Inequality 40 Years After Brown,The Journal of Negro Education,1994,10.2307/2967194,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967194,Beverley Anderson,Journal of Negro Education,eng,443,450,,education; negro education; inequality; thurgood marshall; social inequality; americans; educational inequality; racial; affirmative; admissions,3529,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2696245,New Standards and Old Inequalities: School Reform and the Education of African American Students,The Journal of Negro Education,2000,10.2307/2696245,article,research-article,jstor,,2000-10-01,4,69,http://www.jstor.org/stable/2696245,Linda Darling-Hammond,Journal of Negro Education,eng,263,287,,students; schools; teachers; minority; qualified teachers; negro education; education; achievement; districts; teaching,14609,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966685,Desegregation of State NEA Affiliates in the South,The Journal of Negro Education,1969,10.2307/2966685,article,research-article,jstor,,1969-10-01,4,38,http://www.jstor.org/stable/2966685,Rolland Dewing,Journal of Negro Education,eng,395,403,,teachers; education; education associations; nea affiliates; negro teachers; school; classroom teachers; merger; georgia; nea convention,4365,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.1.0095,Schooling Poor Minority Children: New Segregation in the Post -Brown  Era,The Journal of Negro Education,2012,10.7709/jnegroeducation.81.1.0095,article,book-review,jstor,,2012-01-01,1,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.1.0095,Clair Pople; Martha R. Bireda,Journal of Negro Education,en,95,97,,black megachurch; barbara sizemore; schooling; education; segregation; maya angelou; minority; new segregation; students; schooling poor,1685,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668161,Front Matter,The Journal of Negro Education,1997,10.2307/2668161,article,misc,jstor,,1997-10-01,4,66,http://www.jstor.org/stable/2668161,,Journal of Negro Education,eng,,,,education; howard university; negro education; education howard; terms expiring; south africas; herma williams; yusuf sayed; black people; editorial advisory,1857,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.1.0052,"<em>“Trust Me, You Are Going to College”: How Trust Influences Academic Achievement in Black Males</em>",The Journal of Negro Education,2017,10.7709/jnegroeducation.86.1.0052,article,research-article,jstor,,2017-01-01,1,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.1.0052,Stuart Rhoden,Journal of Negro Education,en,52,64,,students; bois charter; school; teachers; academic; relational trust; academic achievement; institutional trust; positive academic; black male,12344,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294257,The Negro Teacher and the Fourteenth Amendment,The Journal of Negro Education,1967,10.2307/2294257,article,research-article,jstor,,1967-10-01,4,36,http://www.jstor.org/stable/2294257,John S. Detweiler,Journal of Negro Education,eng,403,409,,negro teachers; desegregation; school; federal reporter; circuit; pupil desegregation; fourteenth amendment; school desegregation; school officials; education,3482,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967198,Epilogue: Brown at the Threshold of the 21st Century: Enduring or Withering Legacy?,The Journal of Negro Education,1994,10.2307/2967198,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967198,Charles B. Vergon,Journal of Negro Education,eng,482,500,,desegregation; school integration; districts; blacks; educational; negro education; metropolitan areas; school districts; segregation; students,8790,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129621,Front Matter,The Journal of Negro Education,2004,10.2307/4129621,article,misc,jstor,,2004-10-01,4,73,http://www.jstor.org/stable/4129621,,Journal of Negro Education,eng,,,,howard university; negro education; term expiring; education howard; stokely carmichael; black people; editorial advisory; education howard university; advisory board; abstracts,1731,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967180,The Legacy of Thurgood Marshall,The Journal of Negro Education,1994,10.2307/2967180,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967180,Floyd G. Delon,Journal of Negro Education,eng,278,288,,marshall; thurgood marshall; naacp ldf; education; negro education; segregation; courts; desegregation; school; supreme,5568,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.85.4.0433,"<em>School Desegregation in Roanoke, Virginia: The Black Student Perspective</em>",The Journal of Negro Education,2016,10.7709/jnegroeducation.85.4.0433,article,research-article,jstor,,2016-01-01,4,85,http://www.jstor.org/stable/10.7709/jnegroeducation.85.4.0433,Marietta E. Poff,Journal of Negro Education,en,433,443,,roanoke; participants; desegregated; white peers; students; school; desegregated schools; black peers; personal communication; wilkinson,15190,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40027426,Editor's Comment,The Journal of Negro Education,2005,10.2307/40027426,article,misc,jstor,,2005-07-01,3,74,http://www.jstor.org/stable/40027426,Frederick D. Harper,Journal of Negro Education,eng,199,200,,negro education; oppositional culture; kenneth; clarks; dolls versus; black dolls; white dolls; disney fairy; hurleys article; juvenile delinquency,968,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295157,Philanthropic and Foundation Support for Blacks: A Case Study From the 1960s,The Journal of Negro Education,1981,10.2307/2295157,article,research-article,jstor,,1981-07-01,3,50,http://www.jstor.org/stable/2295157,Charles V. Willie,Journal of Negro Education,eng,270,284,,foundation; rockefeller foundation; colleges; blacks; negro education; opportunity program; program; black colleges; predominantly black; predominantly,6105,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25608707,"Black Women in the Ivory Tower, 1850-1954: An Intellectual History",The Journal of Negro Education,2008,10.2307/25608707,article,book-review,jstor,,2008-10-01,4,77,http://www.jstor.org/stable/25608707,Felicia W. Mack; Stefanie Y. Evans,Journal of Negro Education,eng,398,399,,black women; bethune cookman; educational; cookman college; bethune cookman college; oberlin college; terrells reminiscing; educational attainment; attainment; crow era,923,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966608,Testing Black Students: Implications for Assessing Inner-City Schools,The Journal of Negro Education,1975,10.2307/2966608,article,research-article,jstor,,1975-07-01,3,44,http://www.jstor.org/stable/2966608,LaMar P. Miller,Journal of Negro Education,eng,406,420,,testing; negro education; educational; testing programs; children; grouping; achievement; schools; school; black children,6218,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/20798326,Front Matter,The Journal of Negro Education,2010,10.2307/20798326,article,misc,jstor,,2010-04-01,2,79,http://www.jstor.org/stable/20798326,,Journal of Negro Education,eng,,,,howard university; negro education; term expiring; education howard; black people; editorial advisory; school; education howard university; advisory board; issues incident,1304,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967377,Back Matter,The Journal of Negro Education,1996,10.2307/2967377,article,misc,jstor,,1996-01-01,1,65,http://www.jstor.org/stable/2967377,,Journal of Negro Education,eng,,,,education; kunjufu; jawanza kunjufu; negro education; technology education; mathematics science; race theory; howard university; kunjufu jawanza; praeger publishers,1457,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967335,Public School Choice: Implications for African American Students,The Journal of Negro Education,1994,10.2307/2967335,article,research-article,jstor,,1994-01-01,1,63,http://www.jstor.org/stable/2967335,Robert S. Peterkin; Janice E. Jackson,Journal of Negro Education,eng,126,138,,schools; controlled choice; magnet schools; magnet; students; education; negro education; school choice; public; desegregation,6137,13,unigrams; bigrams; trigrams
